id,created_date,grabbed_date,tweet_age_hours,tweet_id,user_sn,tweet_text,n_retweets.x,n_favorites,created_day,dist_mean,dist_max,n_retweets.y,n_known_retweets,n_domestic,n_same_continent,n_other_continents,max_reach,per_domestic,per_same_continent,per_other_continent,unique_countries,tweeter_city,tweeter_country,tweeter_continent,geo_dist_group,global
2912,2019-09-27T13:21:26Z,2019-09-28T14:58:31Z,25.6180555555556,1177573965474217989,Ant1Duval,"This #ECtHR decision is interesting because: 

1. The #SFT’s very narrow review of #CAS awards is vindicated. 

2. It highlights the limited ability of the ECtHR to protect the rights of athletes, after 12 years any standard career is long over... 

#Sportslaw #DueProcess https://t.co/1Dbx96G6da",13,26,2019-09-27,674.1596541691382,1481.9485590109389,7,7,1,6,0,2,0.14285714285714285,0.8571428571428571,0,6,Amsterdam,NLD,Europe,Short distance,FALSE
2913,2019-09-27T12:25:24Z,2019-09-28T14:58:31Z,26.5519444444444,1177559864702382080,CRS_Sport,"We are very pleased to be ranked in the top tier for Sport by Legal500 2020 Edition. Many thanks to those who put in a good word for us and well done to our team members for all their hard graft!  
https://t.co/i4pU2NuKZV #sportslaw @CRS_Lawyers @CRS_Trainees",4,5,2019-09-27,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
2920,2019-09-27T11:18:13Z,2019-09-28T14:58:31Z,27.6716666666667,1177542959006441472,nickdemarco_,"Emilio Garcia, FIFA Legal Director, explaining the new FIFA Regulations on transfers and agents proposed for 2020, at the
FIFA / Spanish FA 8th International Congress on Football Law in Madrid today #sportslaw #football #fifa #madrid #spain #iphone #shotoniphone11 #footballlaw https://t.co/ggnSYkvB5i",2,9,2019-09-27,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
2926,2019-09-27T09:14:12Z,2019-09-28T14:58:31Z,29.7386111111111,1177511748179353601,rugbyandthelaw,"Quill gets a 3-week ban, reduced from 6 for guilty plea, good conduct and good character.

This seems very lenient. His hit far more deliberate than that of Hodge. Would have expected top-end entry point (10 weeks) followed by reduction
#RWC2019 #sportslaw
https://t.co/yy5zYenO8H",5,11,2019-09-27,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
2940,2019-09-27T05:01:09Z,2019-09-28T14:58:31Z,33.9561111111111,1177448065545850882,sportslawMELB,"#sportslaw really enjoyed reviewing this book on CAS for @idrottsforum CAS reform is to be discussed @playthegame_org next month @SportslawAsser continues to produce good books on #sportslaw and articles in the International Sports Law Journal - as we say in Ireland, fair play. https://t.co/loRfA5I1Sb",1,4,2019-09-27,16540.494991716063,16540.494991716063,4,4,0,0,4,3,0,0,1,1,Melbourne,AUS,Oceania,Long distance,TRUE
2944,2019-09-27T04:35:42Z,2019-09-28T14:58:31Z,34.3802777777778,1177441660956897281,sportslawMELB,#sportslaw huge piece by @el_belson #concussion #AFL  The Concussion Crisis in Australian Rules Football - few thoughts on it below https://t.co/hZmoOQzgkd,3,6,2019-09-27,713.7944934194733,713.7944934194733,7,7,7,0,0,1,1,0,0,1,Melbourne,AUS,Oceania,Short distance,FALSE
2957,2019-09-26T23:20:00Z,2019-09-28T14:58:31Z,39.6419444444444,1177362213251604480,sportslawMELB,"huge shout out for our ⁦@MelbLawSchool⁩ #sportslaw students (Emily, Chloe &amp; Annie) on launching their #sportslaw podcast, The Front Line. Inspired by ⁦@outersanctum01⁩ ⁦@TraceyLeeHolmes⁩ and all in ⁦@WISLaw_⁩ #womeninsports  https://t.co/I2kDIrRpq5",4,26,2019-09-26,0,0,1,1,1,0,0,1,1,0,0,1,Melbourne,AUS,Oceania,Short distance,FALSE
2960,2019-09-26T17:40:03Z,2019-09-28T14:58:31Z,45.3077777777778,1177276660305076224,swiss_law,"Interesting, in this regard, that the recently amended FIFA Disciplinary Code specifically sanctions misconduct committed off the field of play, for instance “via social networks” (Article 12(2)) https://t.co/DOfdgg4BrS #sportslaw https://t.co/DBdLLPheSq",2,6,2019-09-26,0,0,1,1,1,0,0,1,1,0,0,1,Zurich,CHE,Europe,Short distance,FALSE
2963,2019-09-26T15:59:01Z,2019-09-28T14:58:31Z,46.9916666666667,1177251235466043392,rugbyandthelaw,"Hodge, Lee-Lo, Matu'u.

A dissection of how the disciplinary process works for these cited incidents of foul play, with explanation of how sanctions are reached.

Quill and Francis will get the same treatment.

#RWC2019 #referee #sportslaw #ENGvUSA 
https://t.co/FUk9K1tuNT",2,4,2019-09-26,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
2965,2019-09-26T14:42:08Z,2019-09-28T14:58:31Z,48.2730555555556,1177231888420937728,rugbyandthelaw,"Ray Lee-Lo gets a 3-match ban: 
https://t.co/PalrsGgVyB
Seems on the more lenient end of the spectrum, but not unreasonable. 

Analysis of Hodge and Lee-Lo cases here: https://t.co/6k6FE9xcdj… 
#RWC2019  #sportslaw",3,4,2019-09-26,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
2971,2019-09-26T13:07:10Z,2019-09-28T14:58:31Z,49.8558333333333,1177207986084859904,nplwhite,Trade Marks: Liverpool fail to emulate Spurs' success by Nick White https://t.co/rDqVRYfirr #liverpoolfc #tottenham #trademarks #sportslaw,1,3,2019-09-26,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
2978,2019-09-29T10:13:48Z,2019-09-30T13:18:31Z,27.0786111111111,1178251522804768768,rugbyandthelaw,"Piers Francis escapes a ban. 

England’s lawyer Richard Smith QC will have had a significant hand in that - as he did in 2003 with 16th man controversy.

Full analysis of the decision to follow.

#RWC2019 #englandrugby #sportslaw 
https://t.co/BT2iCkZ62n",9,9,2019-09-29,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
2979,2019-09-29T09:43:46Z,2019-09-30T13:18:31Z,27.5791666666667,1178243962387259393,MarjolaineViret,This also highlights the huge responsibility that rests on CAS panels! - Art. 6 ECHR Bakker c Suisse #sportslaw #antidoping https://t.co/tXil37W7Aw,1,1,2019-09-29,1291.1047301715096,1291.1047301715096,1,1,0,1,0,2,0,1,0,1,Zurich,CHE,Europe,Short distance,FALSE
2985,2019-09-28T11:27:30Z,2019-09-30T13:18:31Z,49.8502777777778,1177907680729616385,nickdemarco_,"Giving our presentation on Third Party Ownership in football this morning with @footballlaw at the FIFA/Spanish FA 8th International Congress on Football Law. It was a great honour and pleasure to give a presentation at such a superb event.
#sportslaw #football #fifa #footballlaw https://t.co/b6QwgVAqt1",3,30,2019-09-28,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
2987,2019-09-28T09:44:21Z,2019-09-30T13:18:31Z,51.5694444444444,1177881722911936512,spcott,"Presentation by @nickdemarco_ @ @FootballLaw raises lots of questions around opportunities &amp; threats of financial regulation/lack of third party ownership/investment in football. 

#footballlaw #sportslaw https://t.co/3aiAZDqLkD",4,23,2019-09-28,6075.847530952361,16988.88197049564,3,3,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,London,GBR,Europe,Long distance,TRUE
2996,2019-09-27T22:17:37Z,2019-09-30T13:18:31Z,63.015,1177708899488563200,TraceyLeeHolmes,"Fancy heading up Australia’s National Sports Tribunal? Here’s an ad for the position - take note, it is a fixed two year position. Govt will then ascertain success/sports buy-in/etc... #sportslaw #governance https://t.co/6Ihif0ZJkz",6,3,2019-09-27,8494.44098524782,16988.88197049564,2,2,1,0,1,3,0.5,0,0.5,2,Sydney,AUS,Oceania,Long distance,TRUE
3005,2019-09-30T17:56:02Z,2019-10-01T19:08:17Z,25.2041666666667,1178730233920442368,LawInSport,"New article on 'Treatment of footballers by third party practitioners: do clubs have a remedy if something goes wrong?' by Oonagh Webster

https://t.co/xfkJcg8bSw

#sportslaw https://t.co/8AP2GQ0L9Q",9,10,2019-09-30,4613.149905336078,9226.299810672155,2,2,1,0,1,3,0.5,0,0.5,2,London,GBR,Europe,Medium distance,TRUE
3015,2019-09-30T16:34:15Z,2019-10-01T19:08:17Z,26.5672222222222,1178709654425280512,EnricRG,".@CardiffCityFC have been told to pay the first instalment of 6m euros (£5.3m) to #Nantes for £15m striker #EmilianoSala by .@FIFAcom Players’ Status Committee.  Corresponding to the first instalment of the transfer agreement #transfer #fifa #sportslaw
https://t.co/l6xdTF2u4E",2,8,2019-09-30,9250.522157085747,9250.522157085747,1,1,0,0,1,3,0,0,1,1,Barcelona,ESP,Europe,Medium distance,TRUE
3026,2019-09-30T11:48:27Z,2019-10-01T19:08:17Z,31.3305555555556,1178637729468469248,mclaria,"Próxima gran cita del Derecho Internacional del Fútbol, 29 de noviembre en Buenos Aires. 

Continúa la inscripción, vacantes limitadas!

https://t.co/bhSEr44dGf

#sportslaw
#footballlaw https://t.co/DXv2qW7Zqu",5,15,2019-09-30,4343.789726855605,4343.789726855605,1,1,0,1,0,2,0,1,0,1,Buenos Aires,ARG,South America,Medium distance,TRUE
3036,2019-09-30T07:41:23Z,2019-10-01T19:08:17Z,35.4483333333333,1178575553571491841,SteveFlynnBar,"FIFA Council on 26-27 Oct to consider proposals for #football #agent reform including:
- Cap on fees
- Limit on dual rep
- Mandatory licensing system
- CPD
- Intro of a Clearing House
Hear from key stakeholders on what the future holds at our conference 4 days later.👇#sportslaw https://t.co/q2Gel4uI2d",3,11,2019-09-30,9124.86364150009,9124.86364150009,1,1,0,0,1,3,0,0,1,1,Birmingham,GBR,Europe,Medium distance,TRUE
3037,2019-09-30T06:50:28Z,2019-10-01T19:08:17Z,36.2969444444444,1178562741918982144,LawInSport,"A lot to discuss on the 1 November in Manchester including football agents (cap on commission), issues over governance &amp; equality. 

To book your place see link. 

#sportslaw  https://t.co/64RlehY7ye",3,7,2019-09-30,5595.753256817693,9226.299810672155,3,3,1,0,2,3,0.3333333333333333,0,0.6666666666666666,3,London,GBR,Europe,Medium distance,TRUE
3038,2019-09-30T04:48:10Z,2019-10-01T19:08:17Z,38.3352777777778,1178531960060166144,sportslawMELB,pretty big #sportslaw job just advertised here: Chief Executive Officer – National Sports Tribunal of Australia https://t.co/a3CywNtkm0,7,14,2019-09-30,356.89724670973663,713.7944934194733,2,2,2,0,0,1,1,0,0,1,Melbourne,AUS,Oceania,Short distance,FALSE
3049,2019-10-02T14:35:00Z,2019-10-03T15:08:24Z,24.5566666666667,1179404421320581121,RoyKessel,Lots of ways to adjust expectations but answers are not as easy as many think RT @darrenrovell: DePaul AD Jean Lenti Ponsetto: Having to negotiate salaries with athletes “would be the demise of intercollegiate athletics as we know it.” #chicagosportssummit #Sportsbiz #SportsLaw,2,0,2019-10-02,0,0,1,1,1,0,0,1,1,0,0,1,Chicago,USA,North America,Short distance,FALSE
3050,2019-10-02T14:31:49Z,2019-10-03T15:08:24Z,24.6097222222222,1179403618073661440,RoyKessel,Interesting comments from DePaul AD Jean Lenti Ponsetta about the true cost to the Universities on a per player basis if you factor in the costs of all of the support services the players receive. Her estimate was $200k to $300k per player #SportsBiz #SportsLaw #ChiSportsSummit,3,1,2019-10-02,0,0,2,2,2,0,0,1,1,0,0,1,Chicago,USA,North America,Short distance,FALSE
3051,2019-10-02T14:07:03Z,2019-10-03T15:08:24Z,25.0225,1179397386671706112,Sportslaw_Asser,"#Sportslaw (not so) Breaking! 

New #Antitrust case lodged by @VelonCC with @EU_Competition against @UCI_cycling.

Complaint alleges that UCI abuses its regulatory power for commercial purposes. Interesting to see whether the Commission will bite.
 
#EULaw #Cycling #UCI #Velon https://t.co/Vxj1kl3o0m",7,8,2019-10-02,863.9460381710176,1481.9485590109389,3,3,0,3,0,2,0,1,0,3,Amsterdam,NLD,Europe,Short distance,FALSE
3054,2019-10-02T14:00:07Z,2019-10-03T15:08:24Z,25.1380555555556,1179395640859774977,LawInSport,"New article on 'What can football clubs do when medical treatment given to a player by a third party goes wrong?' by Oonagh Webster

https://t.co/Qa4ByndDwx

#sportslaw https://t.co/GtxOureX7I",5,2,2019-10-02,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
3067,2019-10-02T07:12:30Z,2019-10-03T15:08:24Z,31.9316666666667,1179293060565540865,nisportslaw,"Everton FC main sponsor, #sports #betting firm SportPesa, has halted operations in Kenya after a rise in tax on betting stakes.

It comes amid worries about the effects of #gambling in the African nation.

They also have a deal with the FAI. 

#sportslaw  https://t.co/KwMxzfVAke",2,2,2019-10-02,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
3069,2019-10-02T04:08:32Z,2019-10-03T15:08:24Z,34.9977777777778,1179246763343044614,sportslawMELB,"@Lawinsport cogent, damning award by 3 AAA/CAS arbs (2 of whom are outstanding lawyers) Must read for #sportslaw #doping Nike role is astonishing. We’ve had claims of state sponsored doping, even team sponsored but this seems to suggest commercially sponsored #doping - fair? https://t.co/TF4xx4sAON",1,3,2019-10-02,16968.02969052409,16968.02969052409,1,1,0,0,1,3,0,0,1,1,Melbourne,AUS,Oceania,Long distance,TRUE
3101,2019-10-01T16:04:46Z,2019-10-03T15:08:24Z,47.0605555555556,1179064619949797379,Leigh_DT,"#sportslaw Velon group of teams files competition complaint with European Commission - ""...the UCI has implemented existing regulations &amp; sought to introduce new ones that are designed to favour the UCI’s business interests to the detriment of the teams"":
https://t.co/LMyWoKjDRP",4,3,2019-10-01,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
3104,2019-10-01T15:03:48Z,2019-10-03T15:08:24Z,48.0766666666667,1179049280667099136,MooradSportsLaw,"Tomorrow, Wednesday Oct. 2, at 4 PM in Room 203 we and @AndrewBrandt are hosting Chris Seeger, Founding Partner of @SeegerWeiss and co-lead counsel of the NFL concussion litigation, to discuss the business of sports! #SportsLaw",2,1,2019-10-01,0,0,1,1,1,0,0,1,1,0,0,1,Philadelphia,USA,North America,Short distance,FALSE
3105,2019-10-01T14:38:27Z,2019-10-03T15:08:24Z,48.4991666666667,1179042899037696001,WinterSportsLaw,"Colorado will soon have a pending college athlete name, image, and likeness bill similar to California’s new law. #sportslaw #collegesportslaw #ncaa #SB206  https://t.co/OJqqZQXynQ",1,1,2019-10-01,0,0,1,1,1,0,0,1,1,0,0,1,Kansas City,USA,North America,Short distance,FALSE
3108,2019-10-01T11:58:32Z,2019-10-03T15:08:24Z,51.1644444444444,1179002655626137602,LawInSport,"Here is the link to the full decision - @usantidoping v Alberto Salazar - only 134 pages. 😁

https://t.co/De40lMpSwF

#sportslaw",7,5,2019-10-01,4381.135964082698,16898.358627438487,4,4,2,1,1,3,0.5,0.25,0.25,3,London,GBR,Europe,Long distance,TRUE
3136,2019-09-30T20:21:20Z,2019-10-03T15:08:24Z,66.7844444444444,1178766803121643520,DanGorelov,"Recommend this thorough update on the developments in the NCAA college athlete rights to pay issue.

#NFLUK #TheTD #CFB #SportsLaw https://t.co/DV1hk4tRyv",3,5,2019-09-30,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
3141,2019-10-04T08:16:53Z,2019-10-05T09:21:36Z,25.0786111111111,1180034040952426496,rugbyandthelaw,"Looking forward to #RSAvITA this morning, but one man who would have expected to be out there and isn't is Aphiwe Dyantyi.

Here I explain his anti-doping rule violation and how he may be able to defend himself.
#RWC2019 #Doping #sportslaw
https://t.co/z65qdaOD58",3,3,2019-10-04,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
3142,2019-10-04T07:48:12Z,2019-10-05T09:21:36Z,25.5566666666667,1180026819178897409,nisportslaw,#NBA joins with William Hill for league's fourth sports gambling partnership. Worrying developments in a sport that is close to my heart. Gambling companies have infatuated the league. Big kick backs from the profits back to the league #sportslaw #gambling https://t.co/18TVNIfqCa,2,0,2019-10-04,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
3143,2019-10-04T07:43:24Z,2019-10-05T09:21:36Z,25.6366666666667,1180025611307364352,nisportslaw,"Interesting article about “Gambling addiction in Finland” and how the country is now trying to tackle this epidemic. 

#gambling #sportslaw 

via The Economist https://t.co/Yh0EQVSAcq",1,8,2019-10-04,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
3145,2019-10-04T07:36:11Z,2019-10-05T09:21:36Z,25.7569444444444,1180023795857477632,nisportslaw,McDonalds and Coke have been sponsoring kids sport for years. #sportslaw  https://t.co/cr9hqatAHn,1,1,2019-10-04,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
3148,2019-10-04T06:13:36Z,2019-10-05T09:21:36Z,27.1333333333333,1180003014523752448,sportslawMELB,#sportslaw sounds like a great event being organised by @eusportslaw and @SteveFlynnBar - well worth signing up! https://t.co/fCtkT5Lym3,1,3,2019-10-04,16963.285713040143,16963.285713040143,1,1,0,0,1,3,0,0,1,1,Melbourne,AUS,Oceania,Long distance,TRUE
3149,2019-10-04T05:50:14Z,2019-10-05T09:21:36Z,27.5227777777778,1179997133765668864,sportslawMELB,three notable anti #doping developments for #sportslaw students this week: new dried blood sample test (WADA); ext of retrospective sample storage (IOC/ITA); &amp; new anti-doping division (CAS) with three names worth following @MicheleSportLaw @SportOfLaw and @MarkHovell https://t.co/sFSGI6DOJs,3,6,2019-10-04,16898.358627438487,16898.358627438487,5,5,0,0,5,3,0,0,1,1,Melbourne,AUS,Oceania,Long distance,TRUE
3154,2019-10-04T04:33:32Z,2019-10-05T09:21:36Z,28.8011111111111,1179977830840430592,sportslawMELB,"#sportslaw sponsors and sport - continuum of human vices: tobacco, alcohol, gambling now junk food? The Hundred facing criticism over junk food sponsorship https://t.co/rXYkEBsdGi via @telegraphsport",5,4,2019-10-04,16963.285713040143,16963.285713040143,5,5,0,0,5,3,0,0,1,1,Melbourne,AUS,Oceania,Long distance,TRUE
3163,2019-10-04T00:36:19Z,2019-10-05T09:21:36Z,32.7547222222222,1179918132472926208,clairezovko,"Big thank you to @AthleteDefender for your guest lecture @univmiami. Loved learning so many firsthand experiences of legal issues in collegiate and high school athletics. Your passion for your clients, cases, and athletes’ rights is truly inspiring. #sportslaw https://t.co/1kyY9Vo4kb",1,8,2019-10-04,0,0,1,1,1,0,0,1,1,0,0,1,Miami,USA,North America,Short distance,FALSE
3171,2019-10-03T16:50:03Z,2019-10-05T09:21:36Z,40.5258333333333,1179800791756005378,LawInSport,"'How game theory can help us design more effective whistleblowing polices for sports (Part 1)' by Louis Weston and Sarah Crowther QC

@outertemple, @sportingbrief1

https://t.co/FRVhIPDPVn

#sportslaw https://t.co/LHGSOPUNNe",6,7,2019-10-03,1822.9591603774863,5005.673932783634,3,3,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,London,GBR,Europe,Medium distance,TRUE
3173,2019-10-03T15:18:06Z,2019-10-05T09:21:36Z,42.0583333333333,1179777653810896897,nisportslaw,👀 #golf #sportslaw 👆🏾⛳️ https://t.co/ddxl4udldz,1,2,2019-10-03,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
3182,2019-10-03T10:11:16Z,2019-10-05T09:21:36Z,47.1722222222222,1179700434950377472,nisportslaw,"Please give The #sportslaw Bar Association of Ireland a follow:

@sportslawbar 

&amp; logon to our new website at https://t.co/POHJOMMkoe

@TheBarofNI @TheBarofIreland",7,7,2019-10-03,103.274321877261,309.822965631783,3,3,2,1,0,2,0.6666666666666666,0.3333333333333333,0,2,Dublin,IRL,Europe,Short distance,FALSE
